type,date,label,id,name,role,short_topic,long_topic,short_title,long_title,plan_type,lat,lon,zone,zone_detail,start,end,Dataset,date_parsed,Year,Month,MonthName,start_time,end_time,duration_hrs,Topic_Key,Industry,Meeting_Num,Dataset_Label
trip,2040-04-04,nan,trip_43,,,,,,,,,,,,08:37:00,09:42:00,filah,2040-04-04,2040.0,4.0,Apr,2040-04-04 08:37:00,2040-04-04 09:42:00,1.08,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-06-05,nan,trip_57,,,,,,,,,,,,07:18:00,11:19:00,filah,2040-06-05,2040.0,6.0,Jun,2040-06-05 07:18:00,2040-06-05 11:19:00,4.02,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-06-23,nan,trip_61,,,,,,,,,,,,07:48:00,11:52:00,filah,2040-06-23,2040.0,6.0,Jun,2040-06-23 07:48:00,2040-06-23 11:52:00,4.07,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-05-13,nan,trip_70,,,,,,,,,,,,14:00:00,19:00:00,filah,2040-05-13,2040.0,5.0,May,2040-05-13 14:00:00,2040-05-13 19:00:00,5.0,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,2519421134,,,,,,,,-165.95415341508547,39.09305249360618,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,0040-05-15,nan,trip_77,,,,,,,,,,,,07:37:00,10:17:00,filah,2040-05-15,2040.0,5.0,May,2040-05-15 07:37:00,2040-05-15 10:17:00,2.67,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-05-22,nan,trip_78,,,,,,,,,,,,14:00:00,19:00:00,filah,2040-05-22,2040.0,5.0,May,2040-05-22 14:00:00,2040-05-22 19:00:00,5.0,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,30196032,,,,,,,,-165.8844400898808,39.6617441194465,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
place,,nan,48531042,,,,,,,,-164.5557559462198,39.08690084291576,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,2040-06-22,nan,trip_83,,,,,,,,,,,,06:38:00,08:52:00,filah,2040-06-22,2040.0,6.0,Jun,2040-06-22 06:38:00,2040-06-22 08:52:00,2.23,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-04-26,nan,trip_99,,,,,,,,,,,,07:10:00,09:40:00,filah,2040-04-26,2040.0,4.0,Apr,2040-04-26 07:10:00,2040-04-26 09:40:00,2.5,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,416797704,,,,,,,,-165.69082493674676,39.00455045258907,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,2040-05-16,nan,trip_119,,,,,,,,,,,,14:00:00,14:00:00,filah,2040-05-16,2040.0,5.0,May,2040-05-16 14:00:00,2040-05-16 14:00:00,0.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-07-21,nan,trip_120,,,,,,,,,,,,07:00:00,19:00:00,filah,2040-07-21,2040.0,7.0,Jul,2040-07-21 07:00:00,2040-07-21 19:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-04-24,nan,trip_132,,,,,,,,,,,,06:59:00,09:19:00,filah,2040-04-24,2040.0,4.0,Apr,2040-04-24 06:59:00,2040-04-24 09:19:00,2.33,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,30194356,,,,,,,,-165.88340437738646,39.65430362610877,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,2040-05-05,nan,trip_134,,,,,,,,,,,,14:00:00,19:00:00,filah,2040-05-05,2040.0,5.0,May,2040-05-05 14:00:00,2040-05-05 19:00:00,5.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-06-20,nan,trip_135,,,,,,,,,,,,07:48:00,09:32:00,filah,2040-06-20,2040.0,6.0,Jun,2040-06-20 07:48:00,2040-06-20 09:32:00,1.73,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,37849292,,,,,,,,-164.33606725277482,39.417646687893374,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,2040-07-09,nan,trip_136,,,,,,,,,,,,07:12:00,12:04:00,filah,2040-07-09,2040.0,7.0,Jul,2040-07-09 07:12:00,2040-07-09 12:04:00,4.87,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-07-24,nan,trip_143,,,,,,,,,,,,09:53:00,15:04:00,filah,2040-07-24,2040.0,7.0,Jul,2040-07-24 09:53:00,2040-07-24 15:04:00,5.18,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-05-06,nan,trip_149,,,,,,,,,,,,14:00:00,19:00:00,filah,2040-05-06,2040.0,5.0,May,2040-05-06 14:00:00,2040-05-06 19:00:00,5.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-06-12,nan,trip_158,,,,,,,,,,,,09:56:00,15:18:00,filah,2040-06-12,2040.0,6.0,Jun,2040-06-12 09:56:00,2040-06-12 15:18:00,5.37,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-06-01,nan,trip_179,,,,,,,,,,,,06:22:00,06:22:00,filah,2040-06-01,2040.0,6.0,Jun,2040-06-01 06:22:00,2040-06-01 06:22:00,0.0,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,6005475078,Sailor's Bistro,,,,,,,-164.55447862732095,39.08172551394063,commercial,restaurant,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,2040-06-11,nan,trip_183,,,,,,,,,,,,14:00:00,14:00:00,filah,2040-06-11,2040.0,6.0,Jun,2040-06-11 14:00:00,2040-06-11 14:00:00,0.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-05-17,nan,trip_192,,,,,,,,,,,,06:38:00,10:44:00,filah,2040-05-17,2040.0,5.0,May,2040-05-17 06:38:00,2040-05-17 10:44:00,4.1,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-04-03,nan,trip_196,,,,,,,,,,,,14:00:00,14:00:00,filah,2040-04-03,2040.0,4.0,Apr,2040-04-03 14:00:00,2040-04-03 14:00:00,0.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-07-03,nan,trip_200,,,,,,,,,,,,08:50:00,12:13:00,filah,2040-07-03,2040.0,7.0,Jul,2040-07-03 08:50:00,2040-07-03 12:13:00,3.38,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-07-01,nan,trip_211,,,,,,,,,,,,09:45:00,09:45:00,filah,2040-07-01,2040.0,7.0,Jul,2040-07-01 09:45:00,2040-07-01 09:45:00,0.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-04-19,nan,trip_217,,,,,,,,,,,,09:16:00,09:16:00,filah,2040-04-19,2040.0,4.0,Apr,2040-04-19 09:16:00,2040-04-19 09:16:00,0.0,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,48524699,,,,,,,,-164.5579795343852,39.08585385890894,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,2040-06-12,nan,trip_248,,,,,,,,,,,,14:00:00,19:00:00,filah,2040-06-12,2040.0,6.0,Jun,2040-06-12 14:00:00,2040-06-12 19:00:00,5.0,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,48590938,,,,,,,,-165.6132829440773,39.5409827974782,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,2040-05-21,nan,trip_249,,,,,,,,,,,,14:00:00,19:00:00,filah,2040-05-21,2040.0,5.0,May,2040-05-21 14:00:00,2040-05-21 19:00:00,5.0,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,36952113,,,,,,,,-165.95780617288898,39.09599365570965,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,2040-06-07,nan,trip_250,,,,,,,,,,,,14:00:00,19:00:00,filah,2040-06-07,2040.0,6.0,Jun,2040-06-07 14:00:00,2040-06-07 19:00:00,5.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-05-22,nan,trip_258,,,,,,,,,,,,07:19:00,12:42:00,filah,2040-05-22,2040.0,5.0,May,2040-05-22 07:19:00,2040-05-22 12:42:00,5.38,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-07-04,nan,trip_259,,,,,,,,,,,,06:41:00,12:13:00,filah,2040-07-04,2040.0,7.0,Jul,2040-07-04 06:41:00,2040-07-04 12:13:00,5.53,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-04-03,nan,trip_263,,,,,,,,,,,,07:18:00,12:12:00,filah,2040-04-03,2040.0,4.0,Apr,2040-04-03 07:18:00,2040-04-03 12:12:00,4.9,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-04-12,nan,trip_264,,,,,,,,,,,,08:46:00,09:28:00,filah,2040-04-12,2040.0,4.0,Apr,2040-04-12 08:46:00,2040-04-12 09:28:00,0.7,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-05-07,nan,trip_266,,,,,,,,,,,,10:57:00,12:57:00,filah,2040-05-07,2040.0,5.0,May,2040-05-07 10:57:00,2040-05-07 12:57:00,2.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-04-17,nan,trip_268,,,,,,,,,,,,07:14:00,10:07:00,filah,2040-04-17,2040.0,4.0,Apr,2040-04-17 07:14:00,2040-04-17 10:07:00,2.88,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-05-01,nan,trip_271,,,,,,,,,,,,07:40:00,11:24:00,filah,2040-05-01,2040.0,5.0,May,2040-05-01 07:40:00,2040-05-01 11:24:00,3.73,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-05-06,nan,trip_275,,,,,,,,,,,,08:42:00,14:52:00,filah,2040-05-06,2040.0,5.0,May,2040-05-06 08:42:00,2040-05-06 14:52:00,6.17,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,582382221,,,,,,,,-164.57842655752808,39.26780658183567,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,2040-06-27,nan,trip_276,,,,,,,,,,,,07:00:00,19:00:00,filah,2040-06-27,2040.0,6.0,Jun,2040-06-27 07:00:00,2040-06-27 19:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-08-01,nan,trip_283,,,,,,,,,,,,09:52:00,11:54:00,filah,2040-08-01,2040.0,8.0,Aug,2040-08-01 09:52:00,2040-08-01 11:54:00,2.03,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,37858030,,,,,,,,-164.38811752620364,39.42828336976685,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
place,,nan,37862867,,,,,,,,-164.33919187554704,39.41264188249742,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,2040-04-02,nan,trip_296,,,,,,,,,,,,07:45:00,12:05:00,filah,2040-04-02,2040.0,4.0,Apr,2040-04-02 07:45:00,2040-04-02 12:05:00,4.33,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-07-23,nan,trip_302,,,,,,,,,,,,09:07:00,13:31:00,filah,2040-07-23,2040.0,7.0,Jul,2040-07-23 09:07:00,2040-07-23 13:31:00,4.4,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,48567071,,,,,,,,-164.5567391887199,39.08157567999374,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,0040-07-10,nan,trip_306,,,,,,,,,,,,07:09:00,09:10:00,filah,2040-07-10,2040.0,7.0,Jul,2040-07-10 07:09:00,2040-07-10 09:10:00,2.02,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-04-08,nan,trip_308,,,,,,,,,,,,09:32:00,17:22:00,filah,2040-04-08,2040.0,4.0,Apr,2040-04-08 09:32:00,2040-04-08 17:22:00,7.83,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,581622419,,,,,,,,-164.52604109211052,39.32737587772698,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,2040-06-25,nan,trip_314,,,,,,,,,,,,07:53:00,10:51:00,filah,2040-06-25,2040.0,6.0,Jun,2040-06-25 07:53:00,2040-06-25 10:51:00,2.97,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-07-17,nan,trip_319,,,,,,,,,,,,08:08:00,12:53:00,filah,2040-07-17,2040.0,7.0,Jul,2040-07-17 08:08:00,2040-07-17 12:53:00,4.75,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-04-27,nan,trip_320,,,,,,,,,,,,14:00:00,19:00:00,filah,2040-04-27,2040.0,4.0,Apr,2040-04-27 14:00:00,2040-04-27 19:00:00,5.0,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,5865952509,,,,,,,,-165.88441032865,39.66352526741037,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,0040-06-05,nan,trip_328,,,,,,,,,,,,07:22:00,11:07:00,filah,2040-06-05,2040.0,6.0,Jun,2040-06-05 07:22:00,2040-06-05 11:07:00,3.75,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-06-19,nan,trip_334,,,,,,,,,,,,07:05:00,11:23:00,filah,2040-06-19,2040.0,6.0,Jun,2040-06-19 07:05:00,2040-06-19 11:23:00,4.3,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-06-26,nan,trip_337,,,,,,,,,,,,08:40:00,12:58:00,filah,2040-06-26,2040.0,6.0,Jun,2040-06-26 08:40:00,2040-06-26 12:58:00,4.3,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,48572314,,,,,,,,-165.61740966292393,39.540568884189106,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,2040-07-12,nan,trip_341,,,,,,,,,,,,07:00:00,19:00:00,filah,2040-07-12,2040.0,7.0,Jul,2040-07-12 07:00:00,2040-07-12 19:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
plan,,marine_life_deck_Meeting_12_Environmental_Impact_Report,marine_life_deck_Meeting_12_Environmental_Impact_Report,,,,,marine_life_deck_Meeting_12_Environmental_Impact_Report,Present findings from the environmental impact study,Report,,,,,,,trout,,,,,,,,marine_life_deck,tourism,12.0,TROUT (Tourism Lobby)
plan,,low_volume_crane_Meeting_8_Report,low_volume_crane_Meeting_8_Report,,,,,low_volume_crane_Meeting_8_Report,Report on travel and submit letter of support for low-volume unload crane,report,,,,,,,trout,,,,,,,,low_volume_crane,fishing,8.0,TROUT (Tourism Lobby)
plan,,deep_fishing_dock_Meeting_3_Maintenance_Plan,deep_fishing_dock_Meeting_3_Maintenance_Plan,,,,,deep_fishing_dock_Meeting_3_Maintenance_Plan,Discuss maintenance plan and designate travel representatives,proposal,,,,,,,trout,,,,,,,,deep_fishing_dock,fishing,3.0,TROUT (Tourism Lobby)
meeting,Meeting 16,Meeting 16,Meeting_16,,,,,,,,,,,,,,trout,,,,,,,,unknown,unknown,,TROUT (Tourism Lobby)
topic,,marine_life_deck,marine_life_deck,,,marine_life_deck,Establishing a Marine Life Observation Deck in Centralia,,,,,,,,,,trout,,,,,,,,marine_life_deck,tourism,,TROUT (Tourism Lobby)
place,,The Bait & Stich,2519420987,The Bait & Stich,,,,,,,-165.9570387791253,39.09481909072149,tourism,restaurant,,,trout,,,,,,,,unknown,tourism,,TROUT (Tourism Lobby)
topic,,name_harbor_area,name_harbor_area,,,name_harbor_area,Putting a name on pictureque harbor area in Port Grove,,,,,,,,,,trout,,,,,,,,name_harbor_area,neutral,,TROUT (Tourism Lobby)
discussion,,concert_Meeting_7_Discussion,concert_Meeting_7_Discussion,,,,,concert_Meeting_7_Discussion,Discuss any issues with concert. Discuss needs to get community feedback on concerns,,,,,,,,trout,,,,,,,,concert,tourism,7.0,TROUT (Tourism Lobby)
discussion,,affordable_housing_Meeting_9_Invite_Developers_Discussion,affordable_housing_Meeting_9_Invite_Developers_Discussion,,,,,affordable_housing_Meeting_9_Invite_Developers_Discussion,Invite housing developers,,,,,,,,trout,,,,,,,,affordable_housing,neutral,9.0,TROUT (Tourism Lobby)
discussion,,low_volume_crane_Meeting_3_Proposal_Discussion,low_volume_crane_Meeting_3_Proposal_Discussion,,,,,low_volume_crane_Meeting_3_Proposal_Discussion,Discuss potential benefits of low-volume unload crane,,,,,,,,trout,,,,,,,,low_volume_crane,fishing,3.0,TROUT (Tourism Lobby)
plan,,affordable_housing_Travel_Waveside_Townhomes,affordable_housing_Travel_Waveside_Townhomes,,,,,affordable_housing_Travel_Waveside_Townhomes,Travel to Waveside Townhomes in Lomark,Travel,,,,,,,trout,,,,,,,,affordable_housing,neutral,7.0,TROUT (Tourism Lobby)
meeting,Meeting 9,Meeting 9,Meeting_9,,,,,,,,,,,,,,trout,,,,,,,,unknown,unknown,,TROUT (Tourism Lobby)
discussion,,affordable_housing_Meeting_10_Travel_Findings_Discussion,affordable_housing_Meeting_10_Travel_Findings_Discussion,,,,,affordable_housing_Meeting_10_Travel_Findings_Discussion,Report on travel findings and draft housing proposal suggestion,,,,,,,,trout,,,,,,,,affordable_housing,neutral,10.0,TROUT (Tourism Lobby)
discussion,,waterfront_market_Meeting_9_Report_Discussion,waterfront_market_Meeting_9_Report_Discussion,,,,,waterfront_market_Meeting_9_Report_Discussion,"Plan a detailed plan for the market, including layout and vendor requirements",,,,,,,,trout,,,,,,,,waterfront_market,tourism,9.0,TROUT (Tourism Lobby)
discussion,,low_volume_crane_Travel_Harbor_Route_Solutions_Completed_Discussion_Crane,low_volume_crane_Travel_Harbor_Route_Solutions_Completed_Discussion_Crane,,,,,low_volume_crane_Travel_Harbor_Route_Solutions_Completed_Discussion_Crane,Discuss the completed travel plans to Harbor Route Solutions in Haacklee,,,,,,,,trout,,,,,,,,low_volume_crane,fishing,8.0,TROUT (Tourism Lobby)
discussion,,affordable_housing_Meeting_6_Sites_Proposal_Discussion,affordable_housing_Meeting_6_Sites_Proposal_Discussion,,,,,affordable_housing_Meeting_6_Sites_Proposal_Discussion,Discuss potential sites for affordable housing,,,,,,,,trout,,,,,,,,affordable_housing,neutral,6.0,TROUT (Tourism Lobby)
topic,,statue_john_smoth,statue_john_smoth,,,statue_john_smoth,Statue to honor John Smoth in Port Grove,,,,,,,,,,trout,,,,,,,,statue_john_smoth,neutral,,TROUT (Tourism Lobby)
discussion,,fish_vacuum_Meeting_3_Report_Discussion,fish_vacuum_Meeting_3_Report_Discussion,,,,,fish_vacuum_Meeting_3_Report_Discussion,Provide report on cost-benefit analysis,,,,,,,,trout,,,,,,,,fish_vacuum,fishing,3.0,TROUT (Tourism Lobby)
discussion,,affordable_housing_Travel_Waveside_Townhomes_Completed_Discussion,affordable_housing_Travel_Waveside_Townhomes_Completed_Discussion,,,,,affordable_housing_Travel_Waveside_Townhomes_Completed_Discussion,Discuss the completed travel plans to Waveside Townhomes in Lomark,,,,,,,,trout,,,,,,,,affordable_housing,neutral,8.0,TROUT (Tourism Lobby)
plan,,affordable_housing_Travel_Tidewater_Flats,affordable_housing_Travel_Tidewater_Flats,,,,,affordable_housing_Travel_Tidewater_Flats,Travel to Tidewater Flats in Lomark,Travel,,,,,,,trout,,,,,,,,affordable_housing,neutral,9.0,TROUT (Tourism Lobby)
topic,,affordable_housing,affordable_housing,,,affordable_housing,Affordable housing for fishing workers (conflict with short-term rentals),,,,,,,,,,trout,,,,,,,,affordable_housing,neutral,,TROUT (Tourism Lobby)
meeting,Meeting 4,Meeting 4,Meeting_4,,,,,,,,,,,,,,trout,,,,,,,,unknown,unknown,,TROUT (Tourism Lobby)
discussion,,fish_vacuum_Meeting_2_Cost_Benefit_Analysis_Discussion,fish_vacuum_Meeting_2_Cost_Benefit_Analysis_Discussion,,,,,fish_vacuum_Meeting_2_Cost_Benefit_Analysis_Discussion,Provide cost-benefit analysis of implementing a fish vacuum,,,,,,,,trout,,,,,,,,fish_vacuum,fishing,2.0,TROUT (Tourism Lobby)
plan,,waterfront_market_Meeting_7_Benefits_Feasibility,waterfront_market_Meeting_7_Benefits_Feasibility,,,,,waterfront_market_Meeting_7_Benefits_Feasibility,Discuss the benefits and feasibility of establishing a waterfront market,Discussion,,,,,,,trout,,,,,,,,waterfront_market,tourism,7.0,TROUT (Tourism Lobby)
plan,,name_inspection_office_Meeting_8_Importance,name_inspection_office_Meeting_8_Importance,,,,,name_inspection_office_Meeting_8_Importance,Discuss the importance of naming the inspection office,presentation,,,,,,,trout,,,,,,,,name_inspection_office,neutral,8.0,TROUT (Tourism Lobby)
meeting,Meeting 3,Meeting 3,Meeting_3,,,,,,,,,,,,,,trout,,,,,,,,unknown,unknown,,TROUT (Tourism Lobby)
plan,,concert_Meeting_16_Road_Closures,concert_Meeting_16_Road_Closures,,,,,concert_Meeting_16_Road_Closures,Status of road closures and traffic issues for concert,Report,,,,,,,trout,,,,,,,,concert,tourism,16.0,TROUT (Tourism Lobby)
plan,,new_crane_lomark_Meeting_5_Cost_Impact_Report,new_crane_lomark_Meeting_5_Cost_Impact_Report,,,,,new_crane_lomark_Meeting_5_Cost_Impact_Report,Get a formal cost impact & environment report,report,,,,,,,trout,,,,,,,,new_crane_lomark,fishing,5.0,TROUT (Tourism Lobby)
discussion,,expanding_tourist_wharf_Meeting_9_Start_Report_Discussion,expanding_tourist_wharf_Meeting_9_Start_Report_Discussion,,,,,expanding_tourist_wharf_Meeting_9_Start_Report_Discussion,Get a formal cost impact & environment report started,,,,,,,,trout,,,,,,,,expanding_tourist_wharf,tourism,9.0,TROUT (Tourism Lobby)
entity.organization,,nan,PTA,,,,,,,,,,,,,,trout,,,,,,,,unknown,unknown,,TROUT (Tourism Lobby)
meeting,Meeting 6,Meeting 6,Meeting_6,,,,,,,,,,,,,,trout,,,,,,,,unknown,unknown,,TROUT (Tourism Lobby)
plan,,new_crane_lomark_Meeting_8_Share_Findings,new_crane_lomark_Meeting_8_Share_Findings,,,,,new_crane_lomark_Meeting_8_Share_Findings,Share findings and plan next steps,report,,,,,,,trout,,,,,,,,new_crane_lomark,fishing,8.0,TROUT (Tourism Lobby)
plan,,expanding_tourist_wharf_Meeting_9_Report,expanding_tourist_wharf_Meeting_9_Report,,,,,expanding_tourist_wharf_Meeting_9_Report,Get a formal cost impact & environment report,Report,,,,,,,trout,,,,,,,,expanding_tourist_wharf,tourism,9.0,TROUT (Tourism Lobby)
plan,,affordable_housing_Meeting_9_Invite_Developers,affordable_housing_Meeting_9_Invite_Developers,,,,,affordable_housing_Meeting_9_Invite_Developers,Invite housing developers,feedback,,,,,,,trout,,,,,,,,affordable_housing,neutral,9.0,TROUT (Tourism Lobby)
discussion,,name_harbor_area_Meeting_10_Historical_Significance_Discussion,name_harbor_area_Meeting_10_Historical_Significance_Discussion,,,,,name_harbor_area_Meeting_10_Historical_Significance_Discussion,Provide historical significance for naming the customs office,,,,,,,,trout,,,,,,,,name_harbor_area,neutral,10.0,TROUT (Tourism Lobby)
discussion,,expanding_tourist_wharf_Meeting_10_Report_Update_Discussion,expanding_tourist_wharf_Meeting_10_Report_Update_Discussion,,,,,expanding_tourist_wharf_Meeting_10_Report_Update_Discussion,Update on formal cost impact & environment report,,,,,,,,trout,,,,,,,,expanding_tourist_wharf,tourism,10.0,TROUT (Tourism Lobby)
discussion,,statue_john_smoth_Travel_The_Bait_Stich_Discussion,statue_john_smoth_Travel_The_Bait_Stich_Discussion,,,,,statue_john_smoth_Travel_The_Bait_Stich_Discussion,Discuss travel plans to The Bait & Stich for feedback gathering,,,,,,,,trout,,,,,,,,statue_john_smoth,neutral,9.0,TROUT (Tourism Lobby)
meeting,Meeting 10,Meeting 10,Meeting_10,,,,,,,,,,,,,,trout,,,,,,,,unknown,unknown,,TROUT (Tourism Lobby)
discussion,,affordable_housing_Travel_Tidewater_Flats_Discussion,affordable_housing_Travel_Tidewater_Flats_Discussion,,,,,affordable_housing_Travel_Tidewater_Flats_Discussion,Discuss travel plans to Tidewater Flats in Lomark,,,,,,,,trout,,,,,,,,affordable_housing,neutral,9.0,TROUT (Tourism Lobby)
discussion,,renaming_park_himark_Meeting_4_Name_Ideas_Discussion,renaming_park_himark_Meeting_4_Name_Ideas_Discussion,,,,,renaming_park_himark_Meeting_4_Name_Ideas_Discussion,Gather ideas for new name for the park,,,,,,,,trout,,,,,,,,renaming_park_himark,neutral,4.0,TROUT (Tourism Lobby)
plan,,new_crane_lomark_Meeting_4_Cost_Analysis,new_crane_lomark_Meeting_4_Cost_Analysis,,,,,new_crane_lomark_Meeting_4_Cost_Analysis,Present cost analysis for the new crane,presentation,,,,,,,trout,,,,,,,,new_crane_lomark,fishing,4.0,TROUT (Tourism Lobby)
discussion,,new_crane_lomark_Meeting_8_Share_Findings_Discussion,new_crane_lomark_Meeting_8_Share_Findings_Discussion,,,,,new_crane_lomark_Meeting_8_Share_Findings_Discussion,Share findings and plan next steps,,,,,,,,trout,,,,,,,,new_crane_lomark,fishing,8.0,TROUT (Tourism Lobby)
discussion,,affordable_housing_Travel_Tidewater_Flats_Completed_Discussion,affordable_housing_Travel_Tidewater_Flats_Completed_Discussion,,,,,affordable_housing_Travel_Tidewater_Flats_Completed_Discussion,Discuss the completed travel plans to Tidewater Flats in Lomark,,,,,,,,trout,,,,,,,,affordable_housing,neutral,10.0,TROUT (Tourism Lobby)
topic,,new_crane_lomark,new_crane_lomark,,,new_crane_lomark,Money for a new crane at Lomark,,,,,,,,,,trout,,,,,,,,new_crane_lomark,fishing,,TROUT (Tourism Lobby)
,,Harbor Route Solutions,35889363,,,,,,,,-165.68041773674673,38.98946585258907,industrial,,,,trout,,,,,,,,unknown,unknown,,TROUT (Tourism Lobby)
discussion,,affordable_housing_Meeting_8_Gather_Feedback_Discussion,affordable_housing_Meeting_8_Gather_Feedback_Discussion,,,,,affordable_housing_Meeting_8_Gather_Feedback_Discussion,Gather community feedback on housing needs,,,,,,,,trout,,,,,,,,affordable_housing,neutral,8.0,TROUT (Tourism Lobby)
plan,,deep_fishing_dock_Meeting_4_Recommendation,deep_fishing_dock_Meeting_4_Recommendation,,,,,deep_fishing_dock_Meeting_4_Recommendation,Provide recommendation based on visit feedback,take action,,,,,,,trout,,,,,,,,deep_fishing_dock,fishing,4.0,TROUT (Tourism Lobby)
plan,,fish_vacuum_Meeting_2_Cost_Benefit_Analysis,fish_vacuum_Meeting_2_Cost_Benefit_Analysis,,,,,fish_vacuum_Meeting_2_Cost_Benefit_Analysis,Provide cost-benefit analysis of implementing a fish vacuum,proposal,,,,,,,trout,,,,,,,,fish_vacuum,fishing,2.0,TROUT (Tourism Lobby)
discussion,,name_inspection_office_Meeting_8_Importance_Discussion,name_inspection_office_Meeting_8_Importance_Discussion,,,,,name_inspection_office_Meeting_8_Importance_Discussion,Discuss the importance of naming the inspection office,,,,,,,,trout,,,,,,,,name_inspection_office,neutral,8.0,TROUT (Tourism Lobby)
topic,,name_inspection_office,name_inspection_office,,,name_inspection_office,Putting a name on the inspection office in Lomark,,,,,,,,,,trout,,,,,,,,name_inspection_office,neutral,,TROUT (Tourism Lobby)
topic,,waterfront_market,waterfront_market,,,waterfront_market,Establishing a Waterfront Market in Haacklee,,,,,,,,,,trout,,,,,,,,waterfront_market,tourism,,TROUT (Tourism Lobby)
discussion,,name_inspection_office_Meeting_9_Community_Vote_Discussion,name_inspection_office_Meeting_9_Community_Vote_Discussion,,,,,name_inspection_office_Meeting_9_Community_Vote_Discussion,Organize a community vote on the name,,,,,,,,trout,,,,,,,,name_inspection_office,neutral,9.0,TROUT (Tourism Lobby)
topic,,fish_vacuum,fish_vacuum,,,fish_vacuum,Fish Vacuum,,,,,,,,,,trout,,,,,,,,fish_vacuum,fishing,,TROUT (Tourism Lobby)
